0.000000	43.303000
0.000204	43.298000
0.000409	43.753000
0.000613	44.962000
0.000817	45.802000
0.001021	46.162000
0.001226	46.287000
0.001430	46.314000
0.001634	46.314000
0.001839	46.269000
0.002043	46.234000
0.002247	46.222000
0.002451	46.210000
0.002656	46.200000
0.002860	46.179000
0.003064	46.159000
0.003269	45.825000
0.003473	44.910000
0.003677	44.159000
0.003881	43.694000
0.004086	43.455000
0.004290	43.367000
0.004494	43.267000
0.004699	43.253000
0.004903	43.242000
0.005107	43.227000
0.005311	43.186000
0.005516	43.205000
0.005720	43.226000
0.005924	43.185000
0.006129	43.203000
0.006333	43.143000
0.006537	43.149000
0.006741	43.230000
0.006946	43.230000
0.007150	43.244000
0.007354	43.233000
0.007559	43.237000
0.007763	43.218000
0.007967	43.228000
0.008172	43.167000
0.008376	43.155000
0.008580	43.177000
0.008784	43.166000
0.008989	43.182000
0.009193	43.168000
0.009397	43.237000
0.009602	43.273000
0.009806	43.239000
0.010010	43.185000
0.010214	43.195000
0.010419	43.244000
0.010623	43.262000
0.010827	43.207000
0.011032	43.231000
0.011236	43.237000
0.011440	43.232000
0.011644	43.188000
0.011849	43.253000
0.012053	43.296000
0.012257	43.280000
0.012462	43.207000
0.012666	43.214000
0.012870	43.254000
0.013074	43.216000
0.013279	43.255000
0.013483	43.287000
0.013687	43.220000
0.013892	43.197000
0.014096	43.242000
0.014300	43.214000
0.014504	43.220000
0.014709	43.194000
0.014913	43.249000
0.015117	43.215000
0.015322	43.148000
0.015526	43.210000
0.015730	43.216000
0.015934	43.250000
0.016139	43.275000
0.016343	43.267000
0.016547	43.275000
0.016752	43.202000
0.016956	43.203000
0.017160	43.189000
0.017364	43.204000
0.017569	43.230000
0.017773	43.221000
0.017977	43.231000
0.018182	43.256000
0.018386	43.265000
0.018590	43.250000
0.018794	43.305000
0.018999	43.273000
0.019203	43.275000
0.019407	43.221000
0.019612	43.226000
0.019816	43.147000
0.020020	43.096000
0.020224	43.182000
0.020429	43.166000
0.020633	43.155000
0.020837	43.146000
0.021042	43.214000
0.021246	43.230000
0.021450	43.214000
0.021655	43.223000
0.021859	43.242000
0.022063	43.279000
0.022267	43.231000
0.022472	43.181000
0.022676	43.205000
0.022880	43.203000
0.023085	43.202000
0.023289	43.222000
0.023493	43.180000
0.023697	43.193000
0.023902	43.196000
0.024106	43.191000
0.024310	43.231000
0.024515	43.209000
0.024719	43.243000
0.024923	43.245000
0.025127	43.277000
0.025332	43.257000
0.025536	43.252000
0.025740	43.207000
0.025945	43.229000
0.026149	43.202000
0.026353	43.234000
0.026557	43.260000
0.026762	43.244000
0.026966	43.245000
0.027170	43.251000
0.027375	43.257000
0.027579	43.196000
0.027783	43.201000
0.027987	43.192000
0.028192	43.203000
0.028396	43.201000
0.028600	43.217000
0.028805	43.275000
0.029009	43.300000
0.029213	43.287000
0.029417	43.253000
0.029622	43.211000
0.029826	43.213000
0.030030	43.210000
0.030235	43.205000
0.030439	43.221000
0.030643	43.177000
0.030847	43.208000
0.031052	43.215000
0.031256	43.198000
0.031460	43.197000
0.031665	43.154000
0.031869	43.164000
0.032073	43.207000
0.032277	43.216000
0.032482	43.249000
0.032686	43.212000
0.032890	43.244000
0.033095	43.213000
0.033299	43.183000
0.033503	43.183000
0.033707	43.231000
0.033912	43.196000
0.034116	43.168000
0.034320	43.171000
0.034525	43.164000
0.034729	43.183000
0.034933	43.204000
0.035138	43.197000
0.035342	43.224000
0.035546	43.222000
0.035750	43.251000
0.035955	43.217000
0.036159	43.271000
0.036363	43.271000
0.036568	43.299000
0.036772	43.260000
0.036976	43.197000
0.037180	43.226000
0.037385	43.285000
0.037589	43.287000
0.037793	43.257000
0.037998	43.244000
0.038202	43.225000
0.038406	43.220000
0.038610	43.227000
0.038815	43.295000
0.039019	43.264000
0.039223	43.289000
0.039428	43.270000
0.039632	43.242000
0.039836	43.209000
0.040040	43.186000
0.040245	43.130000
0.040449	43.179000
0.040653	43.250000
0.040858	43.240000
0.041062	43.196000
0.041266	43.153000
0.041470	43.161000
0.041675	43.172000
0.041879	43.192000
0.042083	43.186000
0.042288	43.177000
0.042492	43.235000
0.042696	43.216000
0.042900	43.216000
0.043105	43.240000
0.043309	43.258000
0.043513	43.315000
0.043718	43.322000
0.043922	43.279000
0.044126	43.241000
0.044330	43.241000
0.044535	43.254000
0.044739	43.242000
0.044943	43.228000
0.045148	43.225000
0.045352	43.207000
0.045556	43.144000
0.045760	43.139000
0.045965	43.192000
0.046169	43.252000
0.046373	43.194000
0.046578	43.201000
0.046782	43.197000
0.046986	43.243000
0.047190	43.271000
0.047395	43.189000
0.047599	43.204000
0.047803	43.175000
0.048008	43.233000
0.048212	43.226000
0.048416	43.175000
0.048621	43.181000
0.048825	43.176000
0.049029	43.161000
0.049233	43.215000
0.049438	43.288000
0.049642	43.279000
0.049846	43.268000
0.050051	43.213000
0.050255	43.178000
0.050459	43.187000
0.050663	43.184000
0.050868	43.169000
0.051072	43.196000
0.051276	43.259000
0.051481	43.267000
0.051685	43.214000
0.051889	43.176000
0.052093	43.221000
0.052298	43.288000
0.052502	43.238000
0.052706	43.238000
0.052911	43.168000
0.053115	43.185000
0.053319	43.170000
0.053523	43.152000
0.053728	43.156000
0.053932	43.176000
0.054136	43.198000
0.054341	43.232000
0.054545	43.217000
0.054749	43.217000
0.054953	43.247000
0.055158	43.231000
0.055362	43.218000
0.055566	43.239000
0.055771	43.230000
0.055975	43.233000
0.056179	43.205000
0.056383	43.192000
0.056588	43.187000
0.056792	43.177000
0.056996	43.153000
0.057201	43.175000
0.057405	43.194000
0.057609	43.171000
0.057813	43.190000
0.058018	43.195000
0.058222	43.188000
0.058426	43.222000
0.058631	43.239000
0.058835	43.163000
0.059039	43.167000
0.059243	43.203000
0.059448	43.196000
0.059652	43.156000
0.059856	43.184000
0.060061	43.226000
0.060265	43.218000
0.060469	43.201000
0.060673	43.211000
0.060878	43.279000
0.061082	43.215000
0.061286	43.175000
0.061491	43.195000
0.061695	43.223000
0.061899	43.225000
0.062104	43.237000
0.062308	43.191000
0.062512	43.182000
0.062716	43.137000
0.062921	43.158000
0.063125	43.242000
0.063329	43.209000
0.063534	43.258000
0.063738	43.263000
0.063942	43.238000
0.064146	43.231000
0.064351	43.203000
0.064555	43.189000
0.064759	43.167000
0.064964	43.168000
0.065168	43.187000
0.065372	43.200000
0.065576	43.216000
0.065781	43.253000
0.065985	43.244000
0.066189	43.225000
0.066394	43.235000
0.066598	43.275000
0.066802	43.201000
0.067006	43.160000
0.067211	43.187000
0.067415	43.169000
0.067619	43.209000
0.067824	43.271000
0.068028	43.210000
0.068232	43.177000
0.068436	43.167000
0.068641	43.259000
0.068845	43.235000
0.069049	43.242000
0.069254	43.217000
0.069458	43.201000
0.069662	43.239000
0.069866	43.282000
0.070071	43.227000
0.070275	43.186000
0.070479	43.252000
0.070684	43.217000
0.070888	43.175000
0.071092	43.172000
0.071296	43.234000
0.071501	43.235000
0.071705	43.218000
0.071909	43.201000
0.072114	43.207000
0.072318	43.217000
0.072522	43.209000
0.072726	43.238000
0.072931	43.194000
0.073135	43.187000
0.073339	43.178000
0.073544	43.164000
0.073748	43.147000
0.073952	43.184000
0.074156	43.215000
0.074361	43.212000
0.074565	43.167000
0.074769	43.214000
0.074974	43.202000
0.075178	43.230000
0.075382	43.197000
0.075587	43.178000
0.075791	43.210000
0.075995	43.215000
0.076199	43.194000
0.076404	43.144000
0.076608	43.153000
0.076812	43.158000
0.077017	43.178000
0.077221	43.174000
0.077425	43.173000
0.077629	43.196000
0.077834	43.190000
0.078038	43.215000
0.078242	43.231000
0.078447	43.228000
0.078651	43.205000
0.078855	43.226000
0.079059	43.202000
0.079264	43.245000
0.079468	43.251000
0.079672	43.208000
0.079877	43.235000
0.080081	43.196000
0.080285	43.229000
0.080489	43.213000
0.080694	43.211000
0.080898	43.226000
0.081102	43.267000
0.081307	43.238000
0.081511	43.264000
0.081715	43.210000
0.081919	43.200000
0.082124	43.233000
0.082328	43.179000
0.082532	43.183000
0.082737	43.209000
0.082941	43.183000
0.083145	43.211000
0.083349	43.169000
0.083554	43.247000
0.083758	43.205000
0.083962	43.203000
0.084167	43.172000
0.084371	43.137000
0.084575	43.135000
0.084779	43.213000
0.084984	43.203000
0.085188	43.197000
0.085392	43.212000
0.085597	43.224000
0.085801	43.212000
0.086005	43.207000
0.086209	43.227000
0.086414	43.217000
0.086618	43.240000
0.086822	43.217000
0.087027	43.262000
0.087231	43.247000
0.087435	43.225000
0.087639	43.206000
0.087844	43.218000
0.088048	43.201000
0.088252	43.194000
0.088457	43.145000
0.088661	43.145000
0.088865	43.171000
0.089070	43.130000
0.089274	43.155000
0.089478	43.227000
0.089682	43.261000
0.089887	43.239000
0.090091	43.200000
0.090295	43.179000
0.090500	43.154000
0.090704	43.191000
0.090908	43.212000
0.091112	43.198000
0.091317	43.204000
0.091521	43.146000
0.091725	43.147000
0.091930	43.174000
0.092134	43.178000
0.092338	43.186000
0.092542	43.135000
0.092747	43.104000
0.092951	43.096000
0.093155	43.161000
0.093360	43.184000
0.093564	43.238000
0.093768	43.212000
0.093972	43.224000
0.094177	43.223000
0.094381	43.259000
0.094585	43.242000
0.094790	43.205000
0.094994	43.237000
0.095198	43.202000
0.095402	43.148000
0.095607	43.218000
0.095811	43.197000
0.096015	43.227000
0.096220	43.235000
0.096424	43.232000
0.096628	43.246000
0.096832	43.238000
0.097037	43.221000
0.097241	43.208000
0.097445	43.168000
0.097650	43.198000
0.097854	43.254000
0.098058	43.235000
0.098262	43.213000
0.098467	43.221000
0.098671	43.238000
0.098875	43.252000
0.099080	43.195000
0.099284	43.208000
0.099488	43.268000
0.099692	43.264000
0.099897	43.264000
0.100101	43.250000
0.100305	43.265000
0.100510	43.235000
0.100714	43.225000
0.100918	43.245000
0.101122	43.223000
0.101327	43.229000
0.101531	43.216000
0.101735	43.146000
0.101940	43.174000
0.102144	43.221000
0.102348	43.246000
0.102553	43.219000
0.102757	43.270000
0.102961	43.224000
0.103165	43.252000
0.103370	43.231000
0.103574	43.219000
0.103778	43.208000
0.103983	43.266000
0.104187	43.262000
0.104391	43.227000
0.104595	43.214000
0.104800	43.245000
0.105004	43.245000
0.105208	43.213000
0.105413	43.215000
0.105617	43.175000
0.105821	43.115000
0.106025	43.134000
0.106230	43.168000
0.106434	43.284000
0.106638	43.218000
0.106843	43.219000
0.107047	43.213000
0.107251	43.160000
0.107455	43.192000
0.107660	43.250000
0.107864	43.185000
0.108068	43.205000
0.108273	43.177000
0.108477	43.165000
0.108681	43.218000
0.108885	43.217000
0.109090	43.110000
0.109294	43.197000
0.109498	43.245000
0.109703	43.186000
0.109907	43.146000
0.110111	43.158000
0.110315	43.240000
0.110520	43.248000
0.110724	43.162000
0.110928	43.170000
0.111133	43.165000
0.111337	43.153000
0.111541	43.194000
0.111745	43.167000
0.111950	43.105000
0.112154	43.145000
0.112358	43.183000
0.112563	43.212000
0.112767	43.151000
0.112971	43.131000
0.113175	43.135000
0.113380	43.169000
0.113584	43.204000
0.113788	43.204000
0.113993	43.178000
0.114197	43.185000
0.114401	43.239000
0.114605	43.197000
0.114810	43.155000
0.115014	43.195000
0.115218	43.223000
0.115423	43.270000
0.115627	43.235000
0.115831	43.243000
0.116036	43.186000
0.116240	43.163000
0.116444	43.199000
0.116648	43.173000
0.116853	43.199000
0.117057	43.201000
0.117261	43.213000
0.117466	43.192000
0.117670	43.190000
0.117874	43.164000
0.118078	43.180000
0.118283	43.236000
0.118487	43.254000
0.118691	43.212000
0.118896	43.161000
0.119100	43.187000
0.119304	43.203000
0.119508	43.236000
0.119713	43.155000
0.119917	43.129000
0.120121	43.222000
0.120326	43.289000
0.120530	43.255000
0.120734	43.223000
0.120938	43.205000
0.121143	43.223000
0.121347	43.218000
0.121551	43.147000
0.121756	43.136000
0.121960	43.119000
0.122164	43.156000
0.122368	43.152000
0.122573	43.208000
0.122777	43.193000
0.122981	43.220000
0.123186	43.212000
0.123390	43.199000
0.123594	43.197000
0.123798	43.214000
0.124003	43.169000
0.124207	43.172000
0.124411	43.200000
0.124616	43.242000
0.124820	43.222000
0.125024	43.193000
0.125228	43.180000
0.125433	43.152000
0.125637	43.164000
0.125841	43.149000
0.126046	43.154000
0.126250	43.187000
0.126454	43.231000
0.126658	43.230000
0.126863	43.229000
0.127067	43.172000
0.127271	43.199000
0.127476	43.203000
0.127680	43.209000
0.127884	43.198000
0.128088	43.293000
0.128293	43.280000
0.128497	43.273000
0.128701	43.224000
0.128906	43.196000
0.129110	43.131000
0.129314	43.131000
0.129519	43.185000
0.129723	43.245000
0.129927	43.192000
0.130131	43.205000
0.130336	43.162000
0.130540	43.133000
0.130744	43.179000
0.130949	43.215000
0.131153	43.166000
0.131357	43.208000
0.131561	43.211000
0.131766	43.181000
0.131970	43.153000
0.132174	43.158000
0.132379	43.156000
0.132583	43.144000
0.132787	43.167000
0.132991	43.153000
0.133196	43.181000
0.133400	43.200000
0.133604	43.184000
0.133809	43.183000
0.134013	43.189000
0.134217	43.230000
0.134421	43.178000
0.134626	43.159000
0.134830	43.185000
0.135034	43.175000
0.135239	43.172000
0.135443	43.218000
0.135647	43.227000
0.135851	43.194000
0.136056	43.217000
0.136260	43.187000
0.136464	43.198000
0.136669	43.185000
0.136873	43.213000
0.137077	43.231000
0.137281	43.193000
0.137486	43.223000
0.137690	43.244000
0.137894	43.218000
0.138099	43.176000
0.138303	43.207000
0.138507	43.165000
0.138711	43.140000
0.138916	43.188000
0.139120	43.236000
0.139324	43.214000
0.139529	43.203000
0.139733	43.258000
0.139937	43.238000
0.140141	43.215000
0.140346	43.250000
0.140550	43.250000
0.140754	43.234000
0.140959	43.208000
0.141163	43.244000
0.141367	43.242000
0.141571	43.217000
0.141776	43.180000
0.141980	43.152000
0.142184	43.153000
0.142389	43.178000
0.142593	43.209000
0.142797	43.215000
0.143002	43.179000
0.143206	43.157000
0.143410	43.173000
0.143614	43.224000
0.143819	43.169000
0.144023	43.147000
0.144227	43.174000
0.144432	43.166000
0.144636	43.219000
0.144840	43.206000
0.145044	43.120000
0.145249	43.120000
0.145453	43.085000
0.145657	43.141000
0.145862	43.137000
0.146066	43.167000
0.146270	43.133000
0.146474	43.134000
0.146679	43.170000
0.146883	43.272000
0.147087	43.274000
0.147292	43.237000
0.147496	43.201000
0.147700	43.184000
0.147904	43.163000
0.148109	43.164000
0.148313	43.202000
0.148517	43.205000
0.148722	43.157000
0.148926	43.150000
0.149130	43.194000
0.149334	43.183000
0.149539	43.224000
0.149743	43.181000
